COMPANYCODE,POSTINGDATE,VALUEDATE
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171025,20171025
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171026,20171026
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171027,20171027
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171030,20171030
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171031,20171031
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171101,20171101
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171103,20171103
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171102,20171102
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171103,20171103
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171106,20171106
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171107
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171107,20171107
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171108,20171108
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
800,20171109,20171109
